CITY,SEASON,DATE,POPULATION,AREA,WORKDAY,ELEVATION,INCOME,UNDER50,WALK_SCORE,BIKE_SCORE,AQI,PRCP,TMAX,TWEETS_COUNT
Hemet,spring,4/29/17,83604,72.1,0,166.8264171,41824,0.6556273,33,42,31.81240545,0,78.79727428,1
Hemet,spring,5/4/17,83604,72.1,1,160.9298643,41824,0.6556273,33,42,41.81413428,0,86.36671803,2
Hemet,spring,5/20/17,83604,72.1,0,166.5809034,41824,0.6556273,33,42,32.99002849,0,88.27047619,1
Hemet,spring,5/23/17,83604,72.1,1,173.0342195,41824,0.6556273,33,42,36.72868217,0,86.71220401,1
Hemet,summer,6/13/17,83604,72.1,1,167.788,41824,0.6556273,33,42,35.88871716,0,79.01507538,1
Hemet,summer,6/14/17,83604,72.1,1,180.6721946,41824,0.6556273,33,42,41.45607235,0,83.89569536,6
Hemet,summer,7/3/17,83604,72.1,0,161.9042433,41824,0.6556273,33,42,36.07183908,0,85.98459716,1
Hemet,summer,7/4/17,83604,72.1,0,173.3655102,41824,0.6556273,33,42,54.91573453,0,87.31627907,0
Hemet,summer,7/7/17,83604,72.1,1,188.6447552,41824,0.6556273,33,42,49.04221636,0,95.85074627,1
Hemet,summer,7/12/17,83604,72.1,1,150.2449307,41824,0.6556273,33,42,36.26923077,0,86.29969728,2
Hemet,summer,7/13/17,83604,72.1,1,179.7285211,41824,0.6556273,33,42,41.01970803,0,87.74624625,1
Hemet,summer,7/14/17,83604,72.1,1,188.4356354,41824,0.6556273,33,42,40.67774936,0,88.41186161,1
Hemet,summer,7/15/17,83604,72.1,0,160.9472,41824,0.6556273,33,42,47.6964193,0,91.19239905,1
Hemet,summer,7/16/17,83604,72.1,0,182.1592793,41824,0.6556273,33,42,53.1357268,0,93.99303136,1
Hemet,summer,7/17/17,83604,72.1,1,187.3308603,41824,0.6556273,33,42,54.44899738,0,89.55128205,0
Hemet,summer,7/18/17,83604,72.1,1,175.8973954,41824,0.6556273,33,42,47.66919791,0,87.17338217,1
Hemet,summer,7/21/17,83604,72.1,1,160.4611346,41824,0.6556273,33,42,37.41989882,0,86.37894737,2
Hemet,summer,7/23/17,83604,72.1,0,230.6151327,41824,0.6556273,33,42,34.8056042,0,90.14542484,2
Hemet,summer,7/26/17,83604,72.1,1,181.83712,41824,0.6556273,33,42,28.87708067,0,87.02756508,0
Hemet,summer,7/28/17,83604,72.1,1,241.7994672,41824,0.6556273,33,42,45.81724138,0,87.88138138,2
Hemet,summer,7/29/17,83604,72.1,0,190.037078,41824,0.6556273,33,42,48.128,0,87.33889816,1
Hemet,summer,7/30/17,83604,72.1,0,141.459628,41824,0.6556273,33,42,38.1390484,0,87.39737991,6
Hemet,summer,8/12/17,83604,72.1,0,229.3666667,41824,0.6556273,33,42,55.73006135,0,84.73473282,1
Hemet,summer,8/16/17,83604,72.1,1,171.9193237,41824,0.6556273,33,42,47.00606061,0,80.33088235,3
Hemet,summer,8/26/17,83604,72.1,0,162.4787458,41824,0.6556273,33,42,55.93668237,0,91.97283951,1
Hemet,fall,9/26/17,83604,72.1,1,171.6885819,41824,0.6556273,33,42,42.58062016,0,85.47457627,1
Hemet,fall,10/1/17,83604,72.1,0,156.1600093,41824,0.6556273,33,42,43.68824164,0,78.46656299,1
Hemet,fall,10/5/17,83604,72.1,1,161.4296256,41824,0.6556273,33,42,50.66408068,0,80.83037157,3
Hemet,fall,10/6/17,83604,72.1,1,170.9634904,41824,0.6556273,33,42,50.30204391,0,86.72797527,1
Hemet,fall,10/7/17,83604,72.1,0,144.2527814,41824,0.6556273,33,42,44.14270779,0,86.86350975,3
Hemet,fall,10/8/17,83604,72.1,0,169.9765024,41824,0.6556273,33,42,52.07794362,0,81,2
Hemet,fall,10/10/17,83604,72.1,1,144.955534,41824,0.6556273,33,42,56.16097191,0,81.498,1
Hemet,fall,10/13/17,83604,72.1,1,155.5675934,41824,0.6556273,33,42,74.63322718,0,75.72150259,1
Hemet,fall,10/14/17,83604,72.1,0,174.8993541,41824,0.6556273,33,42,69.82251438,0,78.80865225,1
Hemet,fall,10/15/17,83604,72.1,0,169.6839141,41824,0.6556273,33,42,59.0016,0,85.21830986,2
Hemet,fall,10/22/17,83604,72.1,0,150.8434711,41824,0.6556273,33,42,33.36,0,78.7308642,2
Hemet,fall,10/24/17,83604,72.1,1,195.9305428,41824,0.6556273,33,42,35.17807018,0,92.40525328,2
Hemet,fall,10/27/17,83604,72.1,1,170.0057367,41824,0.6556273,33,42,59.36608696,0,86.42114695,1
Hemet,winter,12/6/17,83604,72.1,1,162.5976427,41824,0.6556273,33,42,50.19396552,0,66.60665845,1
Hemet,winter,12/9/17,83604,72.1,0,165.5325812,41824,0.6556273,33,42,54.79054054,0,70.86219081,1
Hemet,winter,12/13/17,83604,72.1,1,176.3445105,41824,0.6556273,33,42,72.5971897,0,69.78713629,2
Hemet,winter,2/10/18,83604,72.1,0,165.0619358,41824,0.6556273,33,42,50.27977839,0,68.386277,0
Hemet,winter,2/16/18,83604,72.1,1,158.5992577,41824,0.6556273,33,42,35.24764543,0,68.75712515,1
Hemet,spring,4/14/18,83604,72.1,0,170.2001546,41824,0.6556273,33,42,37.33378685,0,78.1680877,2
Hemet,spring,4/25/18,83604,72.1,1,180.9722191,41824,0.6556273,33,42,57.17835821,0,75.95762712,0
Hemet,winter,1/2/19,83604,72.1,1,135.4821501,41824,0.6556273,33,42,49.70104634,0,56.34020619,1
Hemet,winter,1/3/19,83604,72.1,1,146.0499171,41824,0.6556273,33,42,63.32389581,0,57.06199461,1
Hemet,winter,1/4/19,83604,72.1,1,163.8025024,41824,0.6556273,33,42,65.91304348,0,59.44242424,1
Hemet,winter,1/23/19,83604,72.1,1,166.2262881,41824,0.6556273,33,42,36.1362916,0,61.73267327,3
Hemet,winter,1/25/19,83604,72.1,1,153.8361969,41824,0.6556273,33,42,47.41820988,0,67.80952381,1
Hemet,winter,1/26/19,83604,72.1,0,172.068578,41824,0.6556273,33,42,56.41883117,0,67.97260274,2
Hemet,winter,1/27/19,83604,72.1,0,148.3355593,41824,0.6556273,33,42,60.24466891,0,69.02583979,1
Hemet,spring,3/16/19,83604,72.1,0,135.0818405,41824,0.6556273,33,42,37.20041322,0,72.59160305,1
Hemet,spring,3/18/19,83604,72.1,1,171.7246591,41824,0.6556273,33,42,51.68803419,0,74.76973684,1
Hemet,summer,8/8/16,83604,72.1,1,173.0368013,41824,0.6556273,33,42,47.20717131,0,84.59854015,1
Hemet,spring,5/1/17,83604,72.1,1,140.7069067,41824,0.6556273,33,42,39.34996163,0,84.55555556,1
National City,winter,1/1/16,60715,18.9,0,155.0450813,42531,0.683535201,61,39,50.27169689,0,57.35667752,0
National City,winter,2/7/16,60715,18.9,0,140.6401221,42531,0.683535201,61,39,29.50775783,0,76.82357791,1
National City,winter,2/9/16,60715,18.9,1,161.9393843,42531,0.683535201,61,39,36.78874423,0,79.24428274,1
National City,winter,2/10/16,60715,18.9,1,198.7314898,42531,0.683535201,61,39,50.70239774,0,77.83933788,2
National City,winter,2/25/16,60715,18.9,1,192.2653927,42531,0.683535201,61,39,53.62658228,0,76.63500931,0
National City,winter,2/26/16,60715,18.9,1,186.9286767,42531,0.683535201,61,39,52.65390687,0,72.84921369,1
National City,spring,4/16/16,60715,18.9,0,152.4670306,42531,0.683535201,61,39,27.28843338,0,78.81221719,2
National City,spring,4/18/16,60715,18.9,1,163.9528634,42531,0.683535201,61,39,36.06598985,0,86.68605817,1
National City,spring,4/19/16,60715,18.9,1,149.6914859,42531,0.683535201,61,39,39.82368421,0,85.08777429,2
National City,spring,4/20/16,60715,18.9,1,147.7103322,42531,0.683535201,61,39,35.78822496,0,81.92667375,1
National City,summer,6/20/16,60715,18.9,1,166.4142094,42531,0.683535201,61,39,49.7233124,0,94.21619048,1
National City,summer,6/22/16,60715,18.9,1,177.8714395,42531,0.683535201,61,39,52.2655398,0,86.64179104,1
National City,summer,6/23/16,60715,18.9,1,182.2998972,42531,0.683535201,61,39,44.49547648,0,83.78250591,1
National City,summer,6/26/16,60715,18.9,0,155.0114033,42531,0.683535201,61,39,50.48642227,0,87.30905861,2
National City,summer,7/1/16,60715,18.9,1,220.6746637,42531,0.683535201,61,39,55.53546911,0,85.05970149,1
National City,summer,7/2/16,60715,18.9,0,165.4376154,42531,0.683535201,61,39,37.65240642,0,83.19586507,1
National City,summer,7/3/16,60715,18.9,0,175.226762,42531,0.683535201,61,39,29.61756374,0,83.12750716,1
National City,summer,7/6/16,60715,18.9,1,157.6566741,42531,0.683535201,61,39,32.22018349,0,79.45519713,2
National City,summer,7/12/16,60715,18.9,1,172.8963883,42531,0.683535201,61,39,48.57711443,0,82.37339557,2
National City,summer,7/13/16,60715,18.9,1,175.7539894,42531,0.683535201,61,39,49.19796137,0,86.93995381,2
National City,summer,7/19/16,60715,18.9,1,206.1705004,42531,0.683535201,61,39,34.85388376,0,84.51946607,1
National City,summer,7/25/16,60715,18.9,1,171.9606137,42531,0.683535201,61,39,54.17455439,0,88.48922687,0
National City,summer,7/27/16,60715,18.9,1,176.2111647,42531,0.683535201,61,39,43.30662021,0,92.99407583,1
National City,summer,7/28/16,60715,18.9,1,172.6416244,42531,0.683535201,61,39,40.69136523,0,92.33092659,1
National City,summer,7/29/16,60715,18.9,1,158.4897618,42531,0.683535201,61,39,41.64191853,0,90.3677686,1
National City,summer,8/3/16,60715,18.9,1,168.8075278,42531,0.683535201,61,39,41.24798512,0,86.39119497,2
National City,summer,8/7/16,60715,18.9,0,164.5434887,42531,0.683535201,61,39,42.58117444,0,83.67670683,1
National City,summer,8/10/16,60715,18.9,1,153.0918045,42531,0.683535201,61,39,44.88192501,0,84.30913349,1
National City,summer,8/11/16,60715,18.9,1,173.1048356,42531,0.683535201,61,39,44.66336634,0,85.50632911,2
National City,summer,8/13/16,60715,18.9,0,159.9296093,42531,0.683535201,61,39,35.8634976,0,89.18645833,0
National City,summer,8/14/16,60715,18.9,0,173.6947462,42531,0.683535201,61,39,40.10235219,0,90.02393617,1
National City,summer,8/20/16,60715,18.9,0,192.7227493,42531,0.683535201,61,39,40.58665582,0,84.6402439,2
National City,summer,8/21/16,60715,18.9,0,187.3685838,42531,0.683535201,61,39,37.74052718,0,85.21286371,2
National City,summer,8/31/16,60715,18.9,1,149.8623853,42531,0.683535201,61,39,45.86678916,0,86.78525641,1
National City,fall,9/2/16,60715,18.9,1,168.3063059,42531,0.683535201,61,39,48.25113895,0,82.62290862,1
National City,fall,9/5/16,60715,18.9,0,167.5298874,42531,0.683535201,61,39,49.80643308,0,78.98237368,1
National City,fall,9/7/16,60715,18.9,1,174.474769,42531,0.683535201,61,39,58.14579855,0,86.51838671,1
National City,fall,9/8/16,60715,18.9,1,165.1268812,42531,0.683535201,61,39,51.04251386,0,82.80671141,2
National City,fall,9/15/16,60715,18.9,1,149.1611556,42531,0.683535201,61,39,40.59386548,0,79.53954802,4
National City,fall,9/16/16,60715,18.9,1,178.4489609,42531,0.683535201,61,39,51.0778974,0,80.68214804,0
National City,fall,9/24/16,60715,18.9,0,149.2717702,42531,0.683535201,61,39,50.48127925,0,85.93783494,2
National City,fall,9/26/16,60715,18.9,1,154.2345976,42531,0.683535201,61,39,39.04853206,0,98.37917738,1
National City,fall,9/27/16,60715,18.9,1,146.4293257,42531,0.683535201,61,39,36.02105978,0,94.29219601,2
National City,fall,10/7/16,60715,18.9,1,159.9378862,42531,0.683535201,61,39,42.30314961,0,85.35779817,2
National City,fall,11/4/16,60715,18.9,1,159.1892446,42531,0.683535201,61,39,60.10165663,0,76.82250396,0
National City,fall,11/9/16,60715,18.9,1,171.605042,42531,0.683535201,61,39,42.2011041,0,83.22985075,2
National City,winter,12/3/16,60715,18.9,0,161.0222476,42531,0.683535201,61,39,56.43351692,0,62.75958188,3
National City,winter,12/27/16,60715,18.9,1,163.1750922,42531,0.683535201,61,39,39.5707196,0,60.54642857,1
National City,winter,1/28/17,60715,18.9,0,155.1191108,42531,0.683535201,61,39,39.70377636,0,63.41794872,1
National City,winter,1/29/17,60715,18.9,0,157.1566848,42531,0.683535201,61,39,43.81264456,0,66.52188006,1
National City,winter,2/14/17,60715,18.9,1,184.3439906,42531,0.683535201,61,39,50.44733985,0,67.46842878,1
National City,spring,3/9/17,60715,18.9,1,217.1943528,42531,0.683535201,61,39,40.78615575,0,74.06924316,1
National City,spring,4/2/17,60715,18.9,0,162.341565,42531,0.683535201,61,39,41.24438903,0,76.56354515,1
National City,spring,5/2/17,60715,18.9,1,188.9181772,42531,0.683535201,61,39,51.25925926,0,85.35509554,1
National City,spring,5/14/17,60715,18.9,0,172.1573219,42531,0.683535201,61,39,28.12762238,0,69.00347826,3
National City,spring,5/19/17,60715,18.9,1,156.3473307,42531,0.683535201,61,39,33.84084231,0,84.97979798,3
National City,spring,5/20/17,60715,18.9,0,166.5809034,42531,0.683535201,61,39,32.99002849,0,88.27047619,1
National City,summer,6/13/17,60715,18.9,1,167.788,42531,0.683535201,61,39,35.88871716,0,79.01507538,2
National City,summer,7/4/17,60715,18.9,0,173.3655102,42531,0.683535201,61,39,54.91573453,0,87.31627907,1
National City,summer,7/7/17,60715,18.9,1,188.6447552,42531,0.683535201,61,39,49.04221636,0,95.85074627,3
National City,summer,7/12/17,60715,18.9,1,150.2449307,42531,0.683535201,61,39,36.26923077,0,86.29969728,1
National City,summer,7/13/17,60715,18.9,1,179.7285211,42531,0.683535201,61,39,41.01970803,0,87.74624625,2
National City,summer,7/14/17,60715,18.9,1,188.4356354,42531,0.683535201,61,39,40.67774936,0,88.41186161,1
National City,summer,7/18/17,60715,18.9,1,175.8973954,42531,0.683535201,61,39,47.66919791,0,87.17338217,1
National City,summer,7/22/17,60715,18.9,0,165.4545091,42531,0.683535201,61,39,32.54790941,0,90.30217028,1
National City,summer,7/23/17,60715,18.9,0,230.6151327,42531,0.683535201,61,39,34.8056042,0,90.14542484,1
National City,summer,7/26/17,60715,18.9,1,181.83712,42531,0.683535201,61,39,28.87708067,0,87.02756508,1
National City,summer,7/28/17,60715,18.9,1,241.7994672,42531,0.683535201,61,39,45.81724138,0,87.88138138,2
National City,summer,7/29/17,60715,18.9,0,190.037078,42531,0.683535201,61,39,48.128,0,87.33889816,1
National City,summer,7/30/17,60715,18.9,0,141.459628,42531,0.683535201,61,39,38.1390484,0,87.39737991,2
National City,summer,8/21/17,60715,18.9,1,182.294997,42531,0.683535201,61,39,44.3721145,0,82.85445205,2
National City,summer,8/25/17,60715,18.9,1,169.399763,42531,0.683535201,61,39,60.52925532,0,85.24156306,3
National City,fall,9/26/17,60715,18.9,1,171.6885819,42531,0.683535201,61,39,42.58062016,0,85.47457627,2
National City,fall,9/28/17,60715,18.9,1,129.4483374,42531,0.683535201,61,39,42.46345447,0,87.20245399,0
National City,fall,10/9/17,60715,18.9,0,172.0424022,42531,0.683535201,61,39,55.63730159,0,81.39774557,1
National City,winter,12/9/17,60715,18.9,0,165.5325812,42531,0.683535201,61,39,54.79054054,0,70.86219081,1
National City,winter,12/11/17,60715,18.9,1,170.109434,42531,0.683535201,61,39,57.8330494,0,71.05987055,1
National City,winter,12/12/17,60715,18.9,1,161.4512799,42531,0.683535201,61,39,51.13287086,0,70.88151042,2
National City,winter,12/15/17,60715,18.9,1,165.4010089,42531,0.683535201,61,39,68.80860319,0,70.21394799,1
National City,winter,2/2/18,60715,18.9,1,180.6149419,42531,0.683535201,61,39,58.56161972,0,75.34602076,0
National City,winter,2/8/18,60715,18.9,1,168.3326333,42531,0.683535201,61,39,54.26394671,0,76.61658842,0
